,x,y,z
49,-0.03878606855869293,0.8389283418655396,0.5449203252792358
50,-0.043095629662275314,0.8389283418655396,0.5343858003616333
51,-0.030645782127976418,0.8456320762634277,0.5276820659637451
52,-0.01580173149704933,0.8470686078071594,0.5391741991043091
53,-0.0114921685308218,0.849941611289978,0.5674258470535278
54,-0.015322891063988209,0.8513781428337097,0.5209783315658569
55,-0.01819593273103237,0.8513781428337097,0.5209783315658569
56,-0.023942017927765846,0.8446744084358215,0.5453991293907166
57,-0.0229843370616436,0.8389283418655396,0.5391741991043091
58,-0.023942017927765846,0.8446744084358215,0.5238513350486755
59,-0.03447650372982025,0.8418013453483582,0.5295974016189575
60,-0.031124621629714966,0.8389283418655396,0.5396530628204346
61,-0.02777273952960968,0.8370129466056824,0.5401319265365601
62,-0.019153613597154617,0.840843677520752,0.5453991293907166
63,-0.022026654332876205,0.8403648138046265,0.5386953949928284
64,-0.038307227194309235,0.8379706144332886,0.5468356609344482
65,-0.03926490992307663,0.840843677520752,0.5468356609344482
66,-0.035913027822971344,0.8365341424942017,0.5549759268760681
67,-0.0469263531267643,0.8389283418655396,0.5621585249900818
68,-0.04884171485900879,0.8394071459770203,0.5544971227645874
69,-0.033518824726343155,0.8384494781494141,0.5410895943641663
70,-0.029209261760115623,0.8394071459770203,0.5363011956214905
71,-0.031124621629714966,0.8365341424942017,0.5453991293907166
72,-0.03495534509420395,0.8360552787780762,0.535822331905365
73,-0.03303998336195946,0.840843677520752,0.5281609296798706
74,-0.033518824726343155,0.8394071459770203,0.5305551290512085
75,-0.02585737779736519,0.8379706144332886,0.5396530628204346
76,-0.02777273952960968,0.8379706144332886,0.5410895943641663
77,-0.04118026793003082,0.8355764150619507,0.5406107306480408
78,-0.04932055622339249,0.8346187472343445,0.542526125907898
79,-0.03974374756217003,0.8360552787780762,0.5453991293907166
80,-0.035434186458587646,0.8370129466056824,0.5664681196212769
81,-0.03734954446554184,0.8374918103218079,0.5583277940750122
82,-0.04405330866575241,0.8374918103218079,0.5444414615631104
83,-0.03639186546206474,0.8365341424942017,0.5406107306480408
84,-0.03495534509420395,0.8384494781494141,0.5473145246505737
85,-0.035913027822971344,0.8403648138046265,0.5382165312767029
86,-0.02585737779736519,0.8413225412368774,0.5343858003616333
87,-0.022026654332876205,0.8446744084358215,0.5037400126457214
88,-0.04165910929441452,0.8384494781494141,0.5363011956214905
89,-0.05075707286596298,0.8346187472343445,0.5578489899635315
90,-0.031124621629714966,0.8427590131759644,0.5497087240219116
91,-0.030645782127976418,0.8394071459770203,0.5386953949928284
92,-0.03303998336195946,0.8418013453483582,0.545877993106842
93,-0.015322891063988209,0.8513781428337097,0.5444414615631104
94,-0.022026654332876205,0.8518570065498352,0.5434837937355042
95,-0.03687070682644844,0.8432378768920898,0.5339069962501526
96,-0.03734954446554184,0.8422802090644836,0.5430049300193787
97,-0.03639186546206474,0.8384494781494141,0.5492298603057861
98,-0.035434186458587646,0.8389283418655396,0.5540182590484619
99,-0.040222588926553726,0.8355764150619507,0.530076265335083
100,-0.035913027822971344,0.8403648138046265,0.5166687369346619
101,-0.031124621629714966,0.8365341424942017,0.5257667303085327
102,-0.035434186458587646,0.8322244882583618,0.5343858003616333
103,-0.04165910929441452,0.8317456245422363,0.5449203252792358
104,-0.03495534509420395,0.8384494781494141,0.5310339331626892
105,-0.03926490992307663,0.8365341424942017,0.5281609296798706
106,-0.03447650372982025,0.8394071459770203,0.5324704647064209
107,-0.03303998336195946,0.8384494781494141,0.5252878665924072
108,-0.035434186458587646,0.8422802090644836,0.5286397337913513
109,-0.03639186546206474,0.8384494781494141,0.535822331905365
110,-0.04118026793003082,0.8384494781494141,0.542526125907898
111,-0.04118026793003082,0.8394071459770203,0.5396530628204346
112,-0.028730418533086777,0.8485051393508911,0.5339069962501526
113,-0.0229843370616436,0.8470686078071594,0.5439625978469849
114,-0.02777273952960968,0.8422802090644836,0.5468356609344482
115,-0.026336219161748886,0.8451532125473022,0.5487509965896606
116,-0.031124621629714966,0.8446744084358215,0.5420472621917725
117,-0.017717093229293823,0.8465897440910339,0.5329493284225464
118,-0.02537853643298149,0.8461109399795532,0.5305551290512085
119,-0.03974374756217003,0.8360552787780762,0.5444414615631104
120,-0.03303998336195946,0.8370129466056824,0.5391741991043091
121,-0.02825157903134823,0.8370129466056824,0.5353435277938843
122,-0.03256114572286606,0.8379706144332886,0.5477933287620544
123,-0.03208230063319206,0.83509761095047,0.545877993106842
124,-0.03256114572286606,0.8341399431228638,0.5391741991043091
125,-0.03160346299409866,0.8384494781494141,0.5439625978469849
126,-0.03016694262623787,0.8322244882583618,0.5363011956214905
127,-0.03303998336195946,0.8312667608261108,0.5430049300193787
128,-0.035913027822971344,0.8207322955131531,0.5406107306480408
129,-0.0229843370616436,0.8341399431228638,0.5276820659637451
130,-0.01628057286143303,0.844195544719696,0.5209783315658569
131,-0.024899696931242943,0.8398860096931458,0.5295974016189575
132,-0.021547814831137657,0.8413225412368774,0.5487509965896606
133,-0.031124621629714966,0.8384494781494141,0.5535393953323364
134,-0.024899696931242943,0.8432378768920898,0.5564124584197998
135,-0.024420857429504395,0.8451532125473022,0.5521029233932495
136,-0.026336219161748886,0.8456320762634277,0.5521029233932495
137,-0.028730418533086777,0.8451532125473022,0.5597643256187439
138,-0.01819593273103237,0.8470686078071594,0.5540182590484619
139,-0.006703765131533146,0.849941611289978,0.5391741991043091
140,-0.016759412363171577,0.8446744084358215,0.5410895943641663
141,-0.024420857429504395,0.8437167406082153,0.541568398475647
142,-0.012928688898682594,0.8475474119186401,0.5382165312767029
143,-0.016759412363171577,0.8413225412368774,0.5348646640777588
144,-0.01819593273103237,0.8432378768920898,0.5310339331626892
145,-0.03160346299409866,0.8403648138046265,0.5329493284225464
146,-0.03447650372982025,0.840843677520752,0.542526125907898
147,-0.02537853643298149,0.8403648138046265,0.5329493284225464
148,-0.029209261760115623,0.8456320762634277,0.5305551290512085
149,-0.026336219161748886,0.8360552787780762,0.5329493284225464
150,-0.02825157903134823,0.8437167406082153,0.5688623189926147
151,-0.03303998336195946,0.8322244882583618,0.5564124584197998
152,-0.033997662365436554,0.8312667608261108,0.5363011956214905
153,-0.03974374756217003,0.833182156085968,0.5315127968788147
154,-0.038307227194309235,0.8341399431228638,0.5343858003616333
155,-0.03447650372982025,0.8298302888870239,0.5339069962501526
156,-0.028730418533086777,0.833182156085968,0.5334281325340271
157,-0.022505495697259903,0.8403648138046265,0.5334281325340271
158,-0.0229843370616436,0.8432378768920898,0.5233725309371948
159,-0.002394201699644327,0.8456320762634277,0.542526125907898
160,-0.002394201699644327,0.8480262756347656,0.5549759268760681
161,-0.024899696931242943,0.8427590131759644,0.5453991293907166
162,-0.022505495697259903,0.8427590131759644,0.5449203252792358
163,-0.023942017927765846,0.8427590131759644,0.551624059677124
164,-0.03639186546206474,0.8370129466056824,0.5487509965896606
165,-0.03639186546206474,0.8379706144332886,0.5525817275047302
166,-0.026336219161748886,0.8422802090644836,0.5281609296798706
167,-0.033997662365436554,0.8370129466056824,0.5228936672210693
168,-0.0474051907658577,0.8355764150619507,0.5401319265365601
169,-0.03303998336195946,0.8336610794067383,0.5449203252792358
170,-0.02537853643298149,0.8418013453483582,0.535822331905365
171,-0.0229843370616436,0.8446744084358215,0.5137956738471985
172,-0.02106897532939911,0.8456320762634277,0.5377377271652222
173,-0.011971008963882923,0.8465897440910339,0.5444414615631104
174,-0.016759412363171577,0.849941611289978,0.5305551290512085
175,-0.02346317656338215,0.8489839434623718,0.5137956738471985
176,-0.02346317656338215,0.8437167406082153,0.5228936672210693
177,-0.03782838582992554,0.8374918103218079,0.535822331905365
178,-0.05075707286596298,0.8312667608261108,0.5468356609344482
179,-0.03447650372982025,0.8355764150619507,0.5487509965896606
180,-0.03256114572286606,0.8413225412368774,0.5410895943641663
181,-0.03639186546206474,0.8360552787780762,0.5295974016189575
182,-0.03303998336195946,0.8413225412368774,0.5487509965896606
183,-0.03878606855869293,0.8437167406082153,0.5597643256187439
184,-0.033997662365436554,0.8379706144332886,0.5420472621917725
185,-0.03782838582992554,0.8394071459770203,0.5386953949928284
186,-0.03160346299409866,0.8418013453483582,0.5295974016189575
187,-0.03974374756217003,0.8418013453483582,0.5295974016189575
188,-0.031124621629714966,0.8427590131759644,0.530076265335083
189,-0.03782838582992554,0.8418013453483582,0.5204994678497314
190,-0.04836287349462509,0.8446744084358215,0.5190629363059998
191,-0.04213795065879822,0.8413225412368774,0.5348646640777588
192,-0.028730418533086777,0.8398860096931458,0.5473145246505737
193,-0.03926490992307663,0.8446744084358215,0.5439625978469849
194,-0.038307227194309235,0.8422802090644836,0.5339069962501526
195,-0.03447650372982025,0.8413225412368774,0.5444414615631104
196,-0.03878606855869293,0.8389283418655396,0.5420472621917725
197,-0.03256114572286606,0.8389283418655396,0.5315127968788147
198,-0.027293900027871132,0.840843677520752,0.5329493284225464
199,-0.04213795065879822,0.8389283418655396,0.5286397337913513
200,-0.03974374756217003,0.8422802090644836,0.5468356609344482
201,-0.027293900027871132,0.8461109399795532,0.5329493284225464
202,-0.014844050630927086,0.8465897440910339,0.5190629363059998
203,-0.019632454961538315,0.8489839434623718,0.5267243981361389
204,-0.02106897532939911,0.844195544719696,0.5363011956214905
205,-0.022026654332876205,0.8518570065498352,0.5391741991043091
206,-0.02585737779736519,0.8465897440910339,0.5310339331626892
207,-0.03256114572286606,0.8418013453483582,0.5324704647064209
208,-0.03734954446554184,0.8403648138046265,0.5343858003616333
209,-0.02825157903134823,0.8432378768920898,0.5363011956214905
210,-0.03495534509420395,0.8427590131759644,0.5372588634490967
211,-0.03878606855869293,0.8394071459770203,0.5406107306480408
212,-0.033997662365436554,0.8355764150619507,0.5492298603057861
213,-0.02537853643298149,0.8427590131759644,0.557370126247406
214,-0.03639186546206474,0.8446744084358215,0.5406107306480408
215,-0.0464475117623806,0.8394071459770203,0.5286397337913513
216,-0.03782838582992554,0.8346187472343445,0.541568398475647
217,-0.03495534509420395,0.8341399431228638,0.5372588634490967
218,-0.03495534509420395,0.8379706144332886,0.5324704647064209
219,-0.03878606855869293,0.8398860096931458,0.5324704647064209
220,-0.024420857429504395,0.8389283418655396,0.5401319265365601
221,-0.021547814831137657,0.840843677520752,0.5386953949928284
222,-0.031124621629714966,0.8422802090644836,0.5176264047622681
223,-0.03782838582992554,0.8432378768920898,0.5013458132743835
224,-0.03782838582992554,0.8389283418655396,0.5295974016189575
225,-0.03926490992307663,0.8365341424942017,0.5477933287620544
226,-0.03782838582992554,0.8437167406082153,0.5468356609344482
227,-0.03160346299409866,0.8422802090644836,0.542526125907898
228,-0.028730418533086777,0.8456320762634277,0.5377377271652222
229,-0.029688101261854172,0.8465897440910339,0.5497087240219116
230,-0.024899696931242943,0.8427590131759644,0.5511451959609985
231,-0.027293900027871132,0.8480262756347656,0.5439625978469849
232,-0.0229843370616436,0.8485051393508911,0.5511451959609985
233,-0.027293900027871132,0.8451532125473022,0.5564124584197998
234,-0.026336219161748886,0.8418013453483582,0.5487509965896606
235,-0.02059013396501541,0.8379706144332886,0.5204994678497314
236,-0.02059013396501541,0.8413225412368774,0.5181052684783936
237,-0.02585737779736519,0.8422802090644836,0.5530605912208557
238,-0.033997662365436554,0.8413225412368774,0.5607219934463501
239,-0.030645782127976418,0.8403648138046265,0.5583277940750122
240,-0.028730418533086777,0.8398860096931458,0.5257667303085327
241,-0.02777273952960968,0.8432378768920898,0.5295974016189575
242,-0.024899696931242943,0.8379706144332886,0.5386953949928284
243,-0.024899696931242943,0.8389283418655396,0.5391741991043091
244,-0.02825157903134823,0.8398860096931458,0.5444414615631104
245,-0.026815060526132584,0.8432378768920898,0.545877993106842
246,-0.029209261760115623,0.8403648138046265,0.5324704647064209
247,-0.013407530263066292,0.8470686078071594,0.5248090028762817
248,-0.007182604633271694,0.8470686078071594,0.5224148035049438
249,-0.01628057286143303,0.8446744084358215,0.5291185975074768
250,-0.019153613597154617,0.8394071459770203,0.5391741991043091
251,-0.019153613597154617,0.8422802090644836,0.5324704647064209
252,-0.02346317656338215,0.8413225412368774,0.5315127968788147
253,-0.026815060526132584,0.8379706144332886,0.5305551290512085
254,-0.024899696931242943,0.8394071459770203,0.5204994678497314
255,-0.024899696931242943,0.8398860096931458,0.5267243981361389
256,-0.03639186546206474,0.8422802090644836,0.5377377271652222
257,-0.04836287349462509,0.8403648138046265,0.5492298603057861
258,-0.04884171485900879,0.8360552787780762,0.5482721924781799
259,-0.04453215375542641,0.8389283418655396,0.5228936672210693
260,-0.027293900027871132,0.8461109399795532,0.542526125907898
261,-0.014365209266543388,0.849941611289978,0.5319916009902954
262,-0.019153613597154617,0.8528146743774414,0.5401319265365601
263,-0.035913027822971344,0.850899338722229,0.5310339331626892
264,-0.03256114572286606,0.8518570065498352,0.5233725309371948
265,-0.019632454961538315,0.8489839434623718,0.5410895943641663
266,-0.02106897532939911,0.8475474119186401,0.530076265335083
267,-0.026336219161748886,0.8465897440910339,0.5204994678497314
268,-0.024899696931242943,0.8432378768920898,0.5214571356773376
269,-0.04213795065879822,0.8418013453483582,0.5157110691070557
270,-0.03974374756217003,0.8422802090644836,0.5248090028762817
271,-0.03495534509420395,0.8422802090644836,0.5410895943641663
272,-0.03974374756217003,0.8427590131759644,0.5386953949928284
273,-0.03208230063319206,0.844195544719696,0.5305551290512085
274,-0.028730418533086777,0.8485051393508911,0.5161899328231812
275,-0.026815060526132584,0.8451532125473022,0.5137956738471985
276,-0.012928688898682594,0.8547300100326538,0.5238513350486755
277,-0.01819593273103237,0.8494628071784973,0.5319916009902954
278,-0.01819593273103237,0.849941611289978,0.5401319265365601
279,-0.017717093229293823,0.8485051393508911,0.5430049300193787
280,-0.019153613597154617,0.850899338722229,0.5109226107597351
281,-0.017238251864910126,0.8504204750061035,0.5214571356773376
282,-0.017717093229293823,0.8475474119186401,0.5324704647064209
283,-0.02777273952960968,0.8394071459770203,0.5281609296798706
284,-0.023942017927765846,0.8451532125473022,0.5310339331626892
285,-0.027293900027871132,0.8451532125473022,0.5219359993934631
286,-0.027293900027871132,0.8470686078071594,0.5267243981361389
287,-0.031124621629714966,0.850899338722229,0.5267243981361389
288,-0.03926490992307663,0.8504204750061035,0.5267243981361389
289,-0.043095629662275314,0.8504204750061035,0.5195418000221252
290,-0.029209261760115623,0.8523358106613159,0.524330198764801
291,-0.03782838582992554,0.8494628071784973,0.5209783315658569
292,-0.035434186458587646,0.8489839434623718,0.5305551290512085
293,-0.031124621629714966,0.8504204750061035,0.542526125907898
294,-0.040222588926553726,0.8451532125473022,0.5343858003616333
295,-0.03208230063319206,0.8480262756347656,0.5291185975074768
296,-0.027293900027871132,0.850899338722229,0.5228936672210693
297,-0.021547814831137657,0.8494628071784973,0.5204994678497314
298,-0.026815060526132584,0.8513781428337097,0.5070918798446655
299,-0.03256114572286606,0.8532935380935669,0.5334281325340271
300,-0.031124621629714966,0.8485051393508911,0.5343858003616333
301,-0.02537853643298149,0.8470686078071594,0.5363011956214905
302,-0.027293900027871132,0.8461109399795532,0.5233725309371948
303,-0.03639186546206474,0.8403648138046265,0.5228936672210693
304,-0.026815060526132584,0.8394071459770203,0.5228936672210693
305,-0.03303998336195946,0.8437167406082153,0.5262455344200134
306,-0.04165910929441452,0.8384494781494141,0.5262455344200134
307,-0.026336219161748886,0.8413225412368774,0.5262455344200134
308,-0.021547814831137657,0.8485051393508911,0.520020604133606
309,-0.024899696931242943,0.8494628071784973,0.49751511216163635
310,-0.0229843370616436,0.8480262756347656,0.513316810131073
311,-0.026336219161748886,0.8451532125473022,0.5310339331626892
312,-0.03160346299409866,0.844195544719696,0.5238513350486755
313,-0.026815060526132584,0.8489839434623718,0.5090072751045227
314,-0.02537853643298149,0.8480262756347656,0.5080496072769165
315,-0.03303998336195946,0.8470686078071594,0.5233725309371948
316,-0.035434186458587646,0.8489839434623718,0.5257667303085327
317,-0.03447650372982025,0.8513781428337097,0.5396530628204346
318,-0.033997662365436554,0.8528146743774414,0.5410895943641663
319,-0.02777273952960968,0.8547300100326538,0.5334281325340271
320,-0.02777273952960968,0.8571242094039917,0.5286397337913513
321,-0.029688101261854172,0.8556877374649048,0.5257667303085327
322,-0.0229843370616436,0.8571242094039917,0.5305551290512085
323,-0.02106897532939911,0.8571242094039917,0.5214571356773376
324,-0.01819593273103237,0.8599972724914551,0.5214571356773376
325,-0.022505495697259903,0.8552088737487793,0.5257667303085327
326,-0.02825157903134823,0.8523358106613159,0.5291185975074768
327,-0.028730418533086777,0.8494628071784973,0.5267243981361389
328,-0.024420857429504395,0.8523358106613159,0.5204994678497314
329,-0.026815060526132584,0.8470686078071594,0.524330198764801
330,-0.03256114572286606,0.8465897440910339,0.5305551290512085
331,-0.030645782127976418,0.8437167406082153,0.5310339331626892
332,-0.03160346299409866,0.844195544719696,0.5276820659637451
333,-0.02825157903134823,0.8446744084358215,0.5219359993934631
334,-0.016759412363171577,0.8542512059211731,0.5176264047622681
335,-0.019632454961538315,0.8537723422050476,0.5094860792160034
336,-0.02346317656338215,0.8523358106613159,0.5224148035049438
337,-0.023942017927765846,0.8504204750061035,0.5233725309371948
338,-0.022505495697259903,0.8547300100326538,0.530076265335083
339,-0.023942017927765846,0.8518570065498352,0.5238513350486755
340,-0.024899696931242943,0.8480262756347656,0.5238513350486755
341,-0.023942017927765846,0.8513781428337097,0.5224148035049438
342,-0.02346317656338215,0.8480262756347656,0.518584132194519
343,-0.020111294463276863,0.8475474119186401,0.5233725309371948
344,-0.026336219161748886,0.8418013453483582,0.5204994678497314
345,-0.02346317656338215,0.8451532125473022,0.5190629363059998
346,-0.017238251864910126,0.849941611289978,0.5051765441894531
347,-0.02106897532939911,0.8485051393508911,0.5046976804733276
348,-0.022505495697259903,0.8494628071784973,0.5204994678497314
349,-0.01819593273103237,0.8542512059211731,0.5152322053909302
350,-0.017717093229293823,0.8547300100326538,0.5190629363059998
351,-0.0229843370616436,0.8542512059211731,0.5334281325340271
352,-0.017238251864910126,0.8561665415763855,0.5204994678497314
353,-0.010055647231638432,0.8590396046638489,0.513316810131073
354,-0.019632454961538315,0.8571242094039917,0.5137956738471985
355,-0.019632454961538315,0.849941611289978,0.5262455344200134
356,-0.01867477223277092,0.8513781428337097,0.5252878665924072
357,-0.013407530263066292,0.8542512059211731,0.5037400126457214
358,-0.014365209266543388,0.8494628071784973,0.5114014744758606
359,-0.02106897532939911,0.8523358106613159,0.5123591423034668
360,-0.022505495697259903,0.8547300100326538,0.518584132194519
361,-0.017717093229293823,0.8542512059211731,0.4941632151603699
362,-0.02777273952960968,0.8552088737487793,0.49895161390304565
363,-0.03878606855869293,0.8504204750061035,0.5238513350486755
364,-0.03687070682644844,0.8489839434623718,0.5324704647064209
365,-0.029688101261854172,0.8552088737487793,0.5233725309371948
366,-0.022026654332876205,0.8523358106613159,0.5147533416748047
367,-0.016759412363171577,0.8590396046638489,0.513316810131073
368,-0.02346317656338215,0.862391471862793,0.5262455344200134
369,-0.03208230063319206,0.8595184087753296,0.5319916009902954
370,-0.02106897532939911,0.8571242094039917,0.520020604133606
371,-0.012928688898682594,0.8561665415763855,0.524330198764801
372,-0.021547814831137657,0.8590396046638489,0.5267243981361389
373,-0.02585737779736519,0.8547300100326538,0.5094860792160034
374,-0.01628057286143303,0.8628703355789185,0.5118802785873413
375,-0.008619125932455063,0.8585607409477234,0.5051765441894531
376,-0.006703765131533146,0.8552088737487793,0.5023034811019897
377,-0.014365209266543388,0.8518570065498352,0.5090072751045227
378,-0.022026654332876205,0.850899338722229,0.5061342120170593
379,-0.017717093229293823,0.8523358106613159,0.5042188763618469
380,-0.02059013396501541,0.8571242094039917,0.5128380060195923
381,-0.024420857429504395,0.856645405292511,0.5114014744758606
382,-0.021547814831137657,0.8532935380935669,0.5070918798446655
383,-0.022505495697259903,0.8518570065498352,0.5123591423034668
384,-0.021547814831137657,0.850899338722229,0.49272671341896057
385,-0.021547814831137657,0.8599972724914551,0.5037400126457214
386,-0.01628057286143303,0.8580819368362427,0.5114014744758606
387,-0.01867477223277092,0.8576030731201172,0.5123591423034668
388,-0.008619125932455063,0.8614338040351868,0.5109226107597351
389,0.006703765131533146,0.8647856712341309,0.5085284113883972
390,-0.002394201699644327,0.8667010068893433,0.5003881454467773
391,-0.010534487664699554,0.8633491396903992,0.5094860792160034
392,0.00287304213270545,0.8619126081466675,0.5090072751045227
393,-0.008140286430716515,0.8628703355789185,0.5042188763618469
394,-0.012928688898682594,0.8590396046638489,0.5114014744758606
395,-0.008140286430716515,0.856645405292511,0.5161899328231812
396,-0.0004788403457496315,0.8628703355789185,0.5181052684783936
397,-0.00287304213270545,0.8576030731201172,0.5128380060195923
398,-0.003351882565766573,0.8647856712341309,0.5027823448181152
399,-0.010055647231638432,0.8647856712341309,0.5085284113883972
400,-0.019632454961538315,0.8537723422050476,0.5228936672210693
401,-0.01388636976480484,0.8595184087753296,0.5176264047622681
402,-0.013407530263066292,0.8580819368362427,0.49943047761917114
403,-0.019153613597154617,0.862391471862793,0.501824676990509
404,-0.01628057286143303,0.8595184087753296,0.5090072751045227
405,-0.004309562966227531,0.862391471862793,0.5013458132743835
406,-0.010055647231638432,0.8609549403190613,0.49895161390304565
407,-0.0114921685308218,0.8609549403190613,0.5066130757331848
408,-0.007661445531994104,0.8585607409477234,0.5008670091629028
409,-0.011971008963882923,0.8599972724914551,0.4869806170463562
410,-0.01819593273103237,0.8580819368362427,0.4869806170463562
411,-0.02585737779736519,0.8561665415763855,0.5061342120170593
412,-0.02346317656338215,0.8576030731201172,0.5094860792160034
413,-0.017717093229293823,0.8585607409477234,0.5032612085342407
414,-0.014844050630927086,0.8619126081466675,0.5003881454467773
415,-0.008619125932455063,0.8695740699768066,0.5109226107597351
416,-0.007661445531994104,0.8700529336929321,0.49847277998924255
417,-0.008619125932455063,0.8705317378044128,0.49559974670410156
418,-0.00287304213270545,0.8729259371757507,0.4936843812465668
419,-0.000957680691499263,0.8695740699768066,0.4865017831325531
420,-0.0114921685308218,0.8676587343215942,0.5027823448181152
421,-0.008619125932455063,0.871489405632019,0.49895161390304565
422,0.000957680691499263,0.8690952062606812,0.4884171485900879
423,0.002394201699644327,0.8777143359184265,0.45537716150283813
424,0.01388636976480484,0.8767566680908203,0.49512091279029846
425,0.017238251864910126,0.862391471862793,0.4778826832771301
426,0.008140286430716515,0.8676587343215942,0.488895982503891
427,0.005267243832349777,0.871489405632019,0.5046976804733276
428,0.003830722765997052,0.8667010068893433,0.4908113479614258
429,0.002394201699644327,0.8657433390617371,0.47453078627586365
430,0.007661445531994104,0.8705317378044128,0.4644750952720642
431,0.004309562966227531,0.8705317378044128,0.46878471970558167
432,-0.00287304213270545,0.8667010068893433,0.4884171485900879
433,-0.006224924232810736,0.8643068075180054,0.4941632151603699
434,-0.0057460842654109,0.8686164021492004,0.5003881454467773
435,-0.00287304213270545,0.8633491396903992,0.5037400126457214
436,-0.002394201699644327,0.8647856712341309,0.4936843812465668
437,-0.015322891063988209,0.8633491396903992,0.4841075837612152
438,-0.000957680691499263,0.8705317378044128,0.4912901818752289
439,-0.010534487664699554,0.8662222027778625,0.49895161390304565
440,-0.005267243832349777,0.8643068075180054,0.49799394607543945
441,0.007182604633271694,0.8695740699768066,0.4903325140476227
442,0.008140286430716515,0.8705317378044128,0.48602294921875
443,0.00287304213270545,0.8686164021492004,0.4903325140476227
444,0.004788403399288654,0.8700529336929321,0.49224787950515747
445,0.004788403399288654,0.8667010068893433,0.501824676990509
446,-0.006703765131533146,0.8638280034065247,0.49847277998924255
447,-0.003830722765997052,0.862391471862793,0.49703627824783325
448,-0.003830722765997052,0.8609549403190613,0.49512091279029846
449,0.0004788403457496315,0.8643068075180054,0.5042188763618469
450,-0.011971008963882923,0.8599972724914551,0.49464207887649536
451,-0.004788403399288654,0.8604761362075806,0.5027823448181152
452,-0.004788403399288654,0.8628703355789185,0.5123591423034668
453,-0.009576806798577309,0.862391471862793,0.49799394607543945
454,-0.0057460842654109,0.8628703355789185,0.4941632151603699
455,-0.000957680691499263,0.8671798706054688,0.4836287498474121
456,-0.007661445531994104,0.8671798706054688,0.491769015789032
457,-0.02059013396501541,0.8619126081466675,0.5003881454467773
458,-0.01388636976480484,0.8619126081466675,0.5157110691070557
459,-0.006224924232810736,0.8671798706054688,0.5114014744758606
460,-0.006703765131533146,0.8695740699768066,0.49607858061790466
461,-0.001915361382998526,0.8743624687194824,0.5080496072769165
462,-0.002394201699644327,0.8671798706054688,0.5056554079055786
463,-0.00287304213270545,0.8652645349502563,0.5056554079055786
464,0.002394201699644327,0.8686164021492004,0.5051765441894531
465,-0.003351882565766573,0.8652645349502563,0.5037400126457214
466,-0.008619125932455063,0.8652645349502563,0.507570743560791
467,-0.007661445531994104,0.8628703355789185,0.49847277998924255
468,-0.008140286430716515,0.862391471862793,0.4903325140476227
469,-0.007661445531994104,0.8590396046638489,0.4841075837612152
470,-0.01819593273103237,0.8580819368362427,0.5008670091629028
